time,n_q,measured_MW,capacity_MW,mostrecent_MW,dayahead_MW,dayahead11h_MW
2023-11-08T16:00,4,0.004,778.722,0.033,0.000,0.000
2023-11-08T17:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-08T18:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-08T19:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-08T20:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-08T21:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-08T22:00,4,,778.722,0.000,0.000,0.000
2023-11-08T23:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-09T00:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-09T01:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-09T02:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-09T03:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-09T04:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-09T05:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-09T06:00,4,0.000,778.722,0.228,0.271,0.270
2023-11-09T07:00,4,13.757,778.722,11.406,13.511,13.670
2023-11-09T08:00,4,58.284,778.722,49.824,44.829,44.816
2023-11-09T09:00,4,124.265,778.722,120.481,99.043,89.939
2023-11-09T10:00,4,220.112,778.722,178.329,137.427,135.467
2023-11-09T11:00,4,238.219,778.722,184.257,133.759,148.459
2023-11-09T12:00,4,167.619,778.722,141.319,99.804,119.859
2023-11-09T13:00,4,94.950,778.722,91.556,81.175,80.975
2023-11-09T14:00,4,34.192,778.722,37.795,32.735,29.200
2023-11-09T15:00,4,3.314,778.722,7.210,6.108,5.546
2023-11-09T16:00,4,0.005,778.722,0.039,0.000,0.000
2023-11-09T17:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-09T18:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-09T19:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-09T20:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-09T21:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-09T22:00,4,,778.722,0.000,0.000,0.000
2023-11-09T23:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-10T00:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-10T01:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-10T02:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-10T03:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-10T04:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-10T05:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-10T06:00,4,0.000,778.722,0.297,0.143,0.145
2023-11-10T07:00,4,34.734,778.722,20.264,6.081,6.394
2023-11-10T08:00,4,55.506,778.722,63.110,19.494,20.207
2023-11-10T09:00,4,43.925,778.722,42.766,29.313,24.889
2023-11-10T10:00,4,48.162,778.722,38.544,36.037,31.567
2023-11-10T11:00,4,50.474,778.722,47.822,34.307,30.858
2023-11-10T12:00,4,47.239,778.722,45.305,28.098,30.358
2023-11-10T13:00,4,49.660,778.722,37.853,22.717,22.884
2023-11-10T14:00,4,40.327,778.722,20.685,11.854,12.330
2023-11-10T15:00,4,3.172,778.722,6.736,2.569,2.699
2023-11-10T16:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-10T17:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-10T18:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-10T19:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-10T20:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-10T21:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-10T22:00,4,,778.722,0.000,0.000,0.000
2023-11-10T23:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-11T00:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-11T01:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-11T02:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-11T03:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-11T04:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-11T05:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-11T06:00,4,0.000,778.722,0.354,0.368,0.309
2023-11-11T07:00,4,27.196,778.722,29.055,34.864,30.060
2023-11-11T08:00,4,110.290,778.722,90.892,108.043,96.668
2023-11-11T09:00,4,164.268,778.722,158.024,182.038,151.948
2023-11-11T10:00,4,187.083,778.722,179.185,221.230,190.448
2023-11-11T11:00,4,212.493,778.722,198.032,216.549,197.722
2023-11-11T12:00,4,172.744,778.722,205.112,215.252,190.645
2023-11-11T13:00,4,129.504,778.722,125.365,173.561,150.413
2023-11-11T14:00,4,78.257,778.722,73.336,99.689,87.676
2023-11-11T15:00,4,15.161,778.722,15.349,21.624,18.984
2023-11-11T16:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-11T17:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-11T18:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-11T19:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-11T20:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-11T21:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-11T22:00,4,,778.722,0.000,0.000,0.000
2023-11-11T23:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-12T00:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-12T01:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-12T02:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-12T03:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-12T04:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-12T05:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-12T06:00,4,0.000,778.722,0.267,0.267,0.233
2023-11-12T07:00,4,16.319,778.722,25.639,28.103,21.407
2023-11-12T08:00,4,61.239,778.722,74.260,92.523,74.459
2023-11-12T09:00,4,109.059,778.722,107.129,148.411,131.504
2023-11-12T10:00,4,205.121,778.722,147.744,155.587,136.669
2023-11-12T11:00,4,232.358,778.722,204.776,130.935,124.594
2023-11-12T12:00,4,96.310,778.722,176.457,92.409,98.671
2023-11-12T13:00,4,55.415,778.722,56.652,52.247,55.904
2023-11-12T14:00,4,36.365,778.722,26.167,24.092,25.085
2023-11-12T15:00,4,8.649,778.722,5.618,4.256,4.409
2023-11-12T16:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-12T17:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-12T18:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-12T19:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-12T20:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-12T21:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-12T22:00,4,,778.722,0.000,0.000,0.000
2023-11-12T23:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-13T00:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-13T01:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-13T02:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-13T03:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-13T04:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-13T05:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-13T06:00,4,0.000,778.722,0.023,0.026,0.024
2023-11-13T07:00,4,0.248,778.722,2.034,2.171,1.923
2023-11-13T08:00,4,5.514,778.722,6.098,7.786,7.026
2023-11-13T09:00,4,19.402,778.722,11.704,13.285,14.079
2023-11-13T10:00,4,27.250,778.722,25.416,17.587,21.207
2023-11-13T11:00,4,18.113,778.722,28.652,20.171,23.698
2023-11-13T12:00,4,21.250,778.722,14.736,23.131,22.846
2023-11-13T13:00,4,19.016,778.722,17.466,19.002,27.057
2023-11-13T14:00,4,27.171,778.722,8.192,9.304,14.506
2023-11-13T15:00,4,14.075,778.722,4.207,1.815,2.699
2023-11-13T16:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-13T17:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-13T18:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-13T19:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-13T20:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-13T21:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-13T22:00,4,,778.722,0.000,0.000,0.000
2023-11-13T23:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-14T00:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-14T01:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-14T02:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-14T03:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-14T04:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-14T05:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-14T06:00,4,0.000,778.722,0.043,0.044,0.045
2023-11-14T07:00,4,8.596,778.722,7.871,8.232,9.399
2023-11-14T08:00,4,30.559,778.722,34.694,31.531,36.402
2023-11-14T09:00,4,22.733,778.722,63.825,55.022,56.939
2023-11-14T10:00,4,41.201,778.722,35.535,62.697,56.796
2023-11-14T11:00,4,44.748,778.722,40.584,56.959,53.020
2023-11-14T12:00,4,28.952,778.722,28.107,38.217,52.018
2023-11-14T13:00,4,12.000,778.722,14.618,22.084,32.648
2023-11-14T14:00,4,2.033,778.722,6.563,10.284,15.522
2023-11-14T15:00,4,0.088,778.722,0.965,1.980,2.844
2023-11-14T16:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-14T17:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-14T18:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-14T19:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-14T20:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-14T21:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-14T22:00,4,,778.722,0.000,0.000,0.000
2023-11-14T23:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-15T00:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-15T01:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-15T02:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-15T03:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-15T04:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-15T05:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-15T06:00,4,0.000,778.722,0.013,0.011,0.012
2023-11-15T07:00,4,11.156,778.722,19.268,11.841,12.754
2023-11-15T08:00,4,60.680,778.722,69.188,49.753,54.126
2023-11-15T09:00,4,83.343,778.722,112.391,97.301,112.644
2023-11-15T10:00,4,108.816,778.722,116.814,143.841,160.913
2023-11-15T11:00,4,162.582,778.722,155.846,185.056,186.043
2023-11-15T12:00,4,191.007,778.722,171.349,192.486,200.072
2023-11-15T13:00,4,134.592,778.722,172.379,160.925,158.036
2023-11-15T14:00,4,83.311,778.722,89.870,88.168,82.134
2023-11-15T15:00,4,13.052,778.722,16.491,14.998,13.653
2023-11-15T16:00,4,0.020,778.722,0.000,0.000,0.000
2023-11-15T17:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-15T18:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-15T19:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-15T20:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-15T21:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-15T22:00,4,,778.722,0.000,0.000,0.000
2023-11-15T23:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-16T00:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-16T01:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-16T02:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-16T03:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-16T04:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-16T05:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-16T06:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-16T07:00,4,12.504,778.722,10.239,8.319,8.313
2023-11-16T08:00,4,34.774,778.722,42.155,30.369,30.654
2023-11-16T09:00,4,29.981,778.722,58.195,41.400,43.065
2023-11-16T10:00,4,37.080,778.722,33.210,43.992,47.684
2023-11-16T11:00,4,26.105,778.722,37.992,46.288,43.864
2023-11-16T12:00,4,35.922,778.722,25.510,40.572,41.467
2023-11-16T13:00,4,25.222,778.722,28.255,30.728,33.273
2023-11-16T14:00,4,13.546,778.722,12.797,16.140,17.342
2023-11-16T15:00,4,1.133,778.722,2.448,2.783,3.022
2023-11-16T16:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-16T17:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-16T18:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-16T19:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-16T20:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-16T21:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-16T22:00,4,,778.722,0.000,0.000,0.000
2023-11-16T23:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-17T00:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-17T01:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-17T02:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-17T03:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-17T04:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-17T05:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-17T06:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-17T07:00,4,1.856,778.722,5.240,6.193,5.250
2023-11-17T08:00,4,14.918,778.722,20.417,25.176,21.369
2023-11-17T09:00,4,33.385,778.722,44.776,52.396,40.357
2023-11-17T10:00,4,64.230,778.722,64.006,73.719,55.574
2023-11-17T11:00,4,115.872,778.722,75.943,83.534,72.496
2023-11-17T12:00,4,135.586,778.722,114.877,106.952,77.942
2023-11-17T13:00,4,111.891,778.722,118.795,99.786,63.830
2023-11-17T14:00,4,46.535,778.722,59.540,54.267,33.767
2023-11-17T15:00,4,3.892,778.722,7.915,7.971,5.170
2023-11-17T16:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-17T17:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-17T18:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-17T19:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-17T20:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-17T21:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-17T22:00,4,,778.722,0.000,0.000,0.000
2023-11-17T23:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-18T00:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-18T01:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-18T02:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-18T03:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-18T04:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-18T05:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-18T06:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-18T07:00,4,1.026,778.722,3.261,2.662,3.915
2023-11-18T08:00,4,5.736,778.722,9.951,10.584,14.740
2023-11-18T09:00,4,15.830,778.722,11.537,14.985,16.434
2023-11-18T10:00,4,32.605,778.722,19.467,18.480,19.832
2023-11-18T11:00,4,26.773,778.722,27.919,19.669,21.317
2023-11-18T12:00,4,24.741,778.722,22.065,18.248,18.492
2023-11-18T13:00,4,11.938,778.722,14.168,10.605,12.700
2023-11-18T14:00,4,2.369,778.722,6.021,5.046,6.424
2023-11-18T15:00,4,0.084,778.722,0.788,0.954,1.114
2023-11-18T16:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-18T17:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-18T18:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-18T19:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-18T20:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-18T21:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-18T22:00,4,,778.722,0.000,0.000,0.000
2023-11-18T23:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-19T00:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-19T01:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-19T02:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-19T03:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-19T04:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-19T05:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-19T06:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-19T07:00,4,16.785,778.722,19.478,18.042,19.205
2023-11-19T08:00,4,88.750,778.722,83.614,83.067,87.484
2023-11-19T09:00,4,134.656,778.722,133.200,133.552,139.141
2023-11-19T10:00,4,163.623,778.722,137.370,145.710,151.600
2023-11-19T11:00,4,130.356,778.722,183.599,121.774,121.234
2023-11-19T12:00,4,129.435,778.722,113.917,105.671,97.640
2023-11-19T13:00,4,66.331,778.722,92.775,86.758,75.938
2023-11-19T14:00,4,30.415,778.722,40.579,47.314,39.366
2023-11-19T15:00,4,2.310,778.722,5.747,6.920,5.539
2023-11-19T16:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-19T17:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-19T18:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-19T19:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-19T20:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-19T21:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-19T22:00,4,,778.722,0.000,0.000,0.000
2023-11-19T23:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-20T00:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-20T01:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-20T02:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-20T03:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-20T04:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-20T05:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-20T06:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-20T07:00,4,8.100,778.722,8.513,10.254,9.652
2023-11-20T08:00,4,27.739,778.722,39.902,48.757,46.163
2023-11-20T09:00,4,68.777,778.722,58.318,89.720,87.748
2023-11-20T10:00,4,123.446,778.722,98.636,87.363,74.239
2023-11-20T11:00,4,82.835,778.722,132.271,54.394,45.505
2023-11-20T12:00,4,50.812,778.722,87.905,31.937,31.891
2023-11-20T13:00,4,31.446,778.722,29.420,25.252,26.339
2023-11-20T14:00,4,11.334,778.722,15.256,13.118,13.563
2023-11-20T15:00,4,0.938,778.722,2.091,1.897,1.937
2023-11-20T16:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-20T17:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-20T18:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-20T19:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-20T20:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-20T21:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-20T22:00,4,,778.722,0.000,0.000,0.000
2023-11-20T23:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-21T00:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-21T01:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-21T02:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-21T03:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-21T04:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-21T05:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-21T06:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-21T07:00,4,2.009,778.722,2.317,2.291,2.608
2023-11-21T08:00,4,14.625,778.722,12.496,11.371,13.117
2023-11-21T09:00,4,30.338,778.722,25.610,21.364,24.490
2023-11-21T10:00,4,36.168,778.722,36.950,32.165,34.513
2023-11-21T11:00,4,37.801,778.722,40.320,47.681,44.227
2023-11-21T12:00,4,38.434,778.722,36.398,45.674,42.805
2023-11-21T13:00,4,30.563,778.722,28.263,33.842,35.697
2023-11-21T14:00,4,13.931,778.722,14.147,16.488,17.992
2023-11-21T15:00,4,1.376,778.722,2.074,2.348,2.542
2023-11-21T16:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-21T17:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-21T18:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-21T19:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-21T20:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-21T21:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-21T22:00,4,,778.722,0.000,0.000,0.000
2023-11-21T23:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-22T00:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-22T01:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-22T02:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-22T03:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-22T04:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-22T05:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-22T06:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-22T07:00,4,7.554,778.722,6.329,17.456,18.002
2023-11-22T08:00,4,32.547,778.722,36.430,94.278,106.348
2023-11-22T09:00,4,68.603,778.722,70.397,157.300,181.603
2023-11-22T10:00,4,104.783,778.722,98.017,192.863,222.517
2023-11-22T11:00,4,142.620,778.722,121.282,221.817,225.452
2023-11-22T12:00,4,115.284,778.722,131.026,219.959,176.084
2023-11-22T13:00,4,124.277,778.722,88.131,164.718,115.604
2023-11-22T14:00,4,38.011,778.722,52.188,84.226,55.123
2023-11-22T15:00,4,1.334,778.722,4.362,9.968,5.906
2023-11-22T16:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-22T17:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-22T18:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-22T19:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-22T20:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-22T21:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-22T22:00,4,,778.722,0.000,0.000,0.000
2023-11-22T23:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-23T00:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-23T01:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-23T02:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-23T03:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-23T04:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-23T05:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-23T06:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-23T07:00,4,2.459,778.722,3.110,4.002,2.989
2023-11-23T08:00,4,25.258,778.722,14.924,20.588,15.380
2023-11-23T09:00,4,55.978,778.722,39.536,35.816,28.425
2023-11-23T10:00,4,70.225,778.722,64.772,38.456,38.395
2023-11-23T11:00,4,59.521,778.722,69.891,42.830,46.569
2023-11-23T12:00,4,31.895,778.722,47.478,40.758,42.663
2023-11-23T13:00,4,25.980,778.722,21.778,29.346,27.613
2023-11-23T14:00,4,24.011,778.722,10.964,13.347,12.503
2023-11-23T15:00,4,2.325,778.722,2.206,1.716,1.606
2023-11-23T16:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-23T17:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-23T18:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-23T19:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-23T20:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-23T21:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-23T22:00,4,,778.722,0.000,0.000,0.000
2023-11-23T23:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-24T00:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-24T01:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-24T02:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-24T03:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-24T04:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-24T05:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-24T06:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-24T07:00,4,5.398,778.722,3.538,4.461,4.272
2023-11-24T08:00,4,25.578,778.722,19.465,27.902,26.850
2023-11-24T09:00,4,41.391,778.722,45.971,49.031,47.382
2023-11-24T10:00,4,66.211,778.722,59.538,76.676,82.123
2023-11-24T11:00,4,95.065,778.722,99.956,139.577,136.266
2023-11-24T12:00,4,129.710,778.722,151.818,151.302,152.256
2023-11-24T13:00,4,105.681,778.722,129.744,117.568,123.076
2023-11-24T14:00,4,43.952,778.722,61.730,59.891,62.366
2023-11-24T15:00,4,2.216,778.722,6.602,6.303,6.733
2023-11-24T16:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-24T17:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-24T18:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-24T19:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-24T20:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-24T21:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-24T22:00,4,,778.722,0.000,0.000,0.000
2023-11-24T23:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-25T00:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-25T01:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-25T02:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-25T03:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-25T04:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-25T05:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-25T06:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-25T07:00,4,4.543,778.722,4.428,12.865,8.368
2023-11-25T08:00,4,30.834,778.722,30.271,79.412,54.838
2023-11-25T09:00,4,78.993,778.722,71.271,137.283,104.851
2023-11-25T10:00,4,139.816,778.722,130.840,170.697,140.864
2023-11-25T11:00,4,171.099,778.722,206.938,192.485,172.844
2023-11-25T12:00,4,172.538,778.722,204.833,169.427,176.475
2023-11-25T13:00,4,107.093,778.722,138.518,118.056,133.360
2023-11-25T14:00,4,47.154,778.722,54.491,58.585,66.147
2023-11-25T15:00,4,3.847,778.722,5.063,6.028,6.380
2023-11-25T16:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-25T17:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-25T18:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-25T19:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-25T20:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-25T21:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-25T22:00,4,,778.722,0.000,0.000,0.000
2023-11-25T23:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-26T00:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-26T01:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-26T02:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-26T03:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-26T04:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-26T05:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-26T06:00,4,0.000,778.722,0.000,0.000,0.000
2023-11-26T07:00,4,4.122,778.722,3.029,3.543,3.163
